OpportunityName,AccountName,StageName,CloseDate,Amount
Opportunity_456,Account_456,Proposal/Price Quote,2025-12-23,43125
Opportunity_457,Account_457,Closed Won,2026-04-17,57663
Opportunity_458,Account_458,Proposal/Price Quote,2026-04-14,44940
Opportunity_459,Account_459,Closed Won,2026-01-19,86890
Opportunity_460,Account_460,Proposal/Price Quote,2026-07-27,20387
Opportunity_461,Account_461,Closed Won,2025-12-13,50483
Opportunity_462,Account_462,Closed Won,2026-09-15,50143
Opportunity_463,Account_463,Closed Won,2026-01-09,34183
Opportunity_464,Account_464,Proposal/Price Quote,2026-10-16,45856
Opportunity_465,Account_465,Proposal/Price Quote,2026-11-27,81688
Opportunity_466,Account_466,Closed Won,2026-07-30,21940
Opportunity_467,Account_467,Closed Lost,2026-05-20,85832
Opportunity_468,Account_468,Closed Lost,2026-03-10,68063
Opportunity_469,Account_469,Proposal/Price Quote,2026-03-11,7344
Opportunity_470,Account_470,Negotiation/Review,2026-01-20,41714
Opportunity_471,Account_471,Closed Lost,2026-06-28,68707
Opportunity_472,Account_472,Closed Lost,2026-04-22,63885
Opportunity_473,Account_473,Closed Won,2026-03-19,4255
Opportunity_474,Account_474,Closed Won,2026-04-11,70992
Opportunity_475,Account_475,Negotiation/Review,2026-02-06,20265
Opportunity_476,Account_476,Proposal/Price Quote,2026-04-05,37872
Opportunity_477,Account_477,Closed Won,2026-03-05,88445
Opportunity_478,Account_478,Negotiation/Review,2026-06-19,61563
Opportunity_479,Account_479,Negotiation/Review,2026-10-07,54707
Opportunity_480,Account_480,Closed Lost,2026-02-08,10611
Opportunity_481,Account_481,Negotiation/Review,2025-12-18,19357
Opportunity_482,Account_482,Negotiation/Review,2026-08-23,90907
Opportunity_483,Account_483,Closed Lost,2026-08-07,45039
Opportunity_484,Account_484,Negotiation/Review,2026-08-06,59211
Opportunity_485,Account_485,Closed Lost,2026-03-05,14987
Opportunity_486,Account_486,Qualification,2026-03-21,67898
Opportunity_487,Account_487,Qualification,2025-12-14,81250
Opportunity_488,Account_488,Qualification,2026-03-09,23932
Opportunity_489,Account_489,Negotiation/Review,2026-08-25,80086
Opportunity_490,Account_490,Proposal/Price Quote,2026-07-10,3354
Opportunity_491,Account_491,Qualification,2026-04-11,74160
Opportunity_492,Account_492,Closed Won,2026-01-20,7291
Opportunity_493,Account_493,Negotiation/Review,2026-10-28,12457
Opportunity_494,Account_494,Closed Won,2025-12-23,81101
Opportunity_495,Account_495,Negotiation/Review,2026-11-06,6889
Opportunity_496,Account_496,Closed Won,2026-05-26,52897
Opportunity_497,Account_497,Closed Lost,2026-11-15,69024
Opportunity_498,Account_498,Qualification,2026-02-09,99576
Opportunity_499,Account_499,Closed Lost,2026-07-25,38909
Opportunity_500,Account_500,Closed Lost,2026-09-13,1815
Opportunity_501,Account_501,Negotiation/Review,2025-12-30,38940
Opportunity_502,Account_502,Proposal/Price Quote,2026-03-09,95321
Opportunity_503,Account_503,Closed Lost,2026-08-14,94625
Opportunity_504,Account_504,Negotiation/Review,2026-08-06,90722
Opportunity_505,Account_505,Closed Won,2026-03-25,91181
Opportunity_506,Account_506,Negotiation/Review,2026-09-14,42617
Opportunity_507,Account_507,Closed Lost,2026-07-01,46141
Opportunity_508,Account_508,Negotiation/Review,2026-08-07,9888
Opportunity_509,Account_509,Negotiation/Review,2026-09-11,72074
Opportunity_510,Account_510,Closed Won,2026-07-27,89126
Opportunity_511,Account_511,Proposal/Price Quote,2026-09-08,99224
Opportunity_512,Account_512,Negotiation/Review,2026-04-28,53045
Opportunity_513,Account_513,Closed Won,2025-12-27,54778
Opportunity_514,Account_514,Closed Lost,2026-01-18,33304
Opportunity_515,Account_515,Negotiation/Review,2026-10-14,62318
Opportunity_516,Account_516,Negotiation/Review,2026-09-24,92305
Opportunity_517,Account_517,Negotiation/Review,2026-12-01,72777
Opportunity_518,Account_518,Closed Lost,2026-11-12,58401
Opportunity_519,Account_519,Qualification,2026-03-31,14596
Opportunity_520,Account_520,Proposal/Price Quote,2026-09-27,2836
Opportunity_521,Account_521,Closed Won,2025-12-04,36991
Opportunity_522,Account_522,Proposal/Price Quote,2025-12-25,32106
Opportunity_523,Account_523,Negotiation/Review,2026-09-04,82252
Opportunity_524,Account_524,Qualification,2026-10-24,27253
Opportunity_525,Account_525,Qualification,2026-07-07,3706
Opportunity_526,Account_526,Proposal/Price Quote,2025-12-26,60448
Opportunity_527,Account_527,Proposal/Price Quote,2026-11-25,49503
Opportunity_528,Account_528,Negotiation/Review,2026-03-03,72323
Opportunity_529,Account_529,Negotiation/Review,2026-03-13,19135
Opportunity_530,Account_530,Negotiation/Review,2025-12-19,16227
Opportunity_531,Account_531,Proposal/Price Quote,2026-07-08,23535
Opportunity_532,Account_532,Qualification,2026-05-28,85019
Opportunity_533,Account_533,Proposal/Price Quote,2026-07-01,24680
Opportunity_534,Account_534,Closed Lost,2026-07-07,35597
Opportunity_535,Account_535,Negotiation/Review,2026-01-20,26915
Opportunity_536,Account_536,Proposal/Price Quote,2026-11-10,50649
Opportunity_537,Account_537,Qualification,2026-02-15,75922
Opportunity_538,Account_538,Closed Won,2026-02-28,23419
Opportunity_539,Account_539,Closed Lost,2026-02-04,15345
Opportunity_540,Account_540,Qualification,2026-04-07,66594
Opportunity_541,Account_541,Closed Won,2026-07-25,84053
Opportunity_542,Account_542,Closed Lost,2026-11-15,6540
Opportunity_543,Account_543,Closed Won,2026-01-13,31838
Opportunity_544,Account_544,Qualification,2026-04-04,92519
Opportunity_545,Account_545,Qualification,2026-10-28,92267
Opportunity_546,Account_546,Negotiation/Review,2026-08-26,31578
Opportunity_547,Account_547,Closed Won,2026-11-28,57711
Opportunity_548,Account_548,Proposal/Price Quote,2026-07-31,24554
Opportunity_549,Account_549,Closed Won,2026-09-04,62081
Opportunity_550,Account_550,Closed Won,2026-03-27,60743
Opportunity_551,Account_551,Negotiation/Review,2026-05-30,25801
Opportunity_552,Account_552,Closed Won,2026-01-26,14950
Opportunity_553,Account_553,Qualification,2026-10-17,43811
Opportunity_554,Account_554,Closed Lost,2026-08-07,7417
Opportunity_555,Account_555,Qualification,2026-10-01,67498
Opportunity_556,Account_556,Negotiation/Review,2026-02-09,19926
Opportunity_557,Account_557,Proposal/Price Quote,2026-02-06,2612
Opportunity_558,Account_558,Negotiation/Review,2026-09-23,44018
Opportunity_559,Account_559,Closed Lost,2026-06-13,34010
Opportunity_560,Account_560,Qualification,2025-12-20,28809
Opportunity_561,Account_561,Proposal/Price Quote,2026-04-04,83939
Opportunity_562,Account_562,Negotiation/Review,2026-12-01,58263
Opportunity_563,Account_563,Closed Won,2026-06-11,86908
Opportunity_564,Account_564,Proposal/Price Quote,2026-09-16,82406
Opportunity_565,Account_565,Qualification,2026-09-22,15858
Opportunity_566,Account_566,Closed Won,2026-02-12,74833
Opportunity_567,Account_567,Closed Lost,2026-03-27,74779
Opportunity_568,Account_568,Closed Won,2026-01-20,20854
Opportunity_569,Account_569,Closed Lost,2026-09-26,24821
Opportunity_570,Account_570,Proposal/Price Quote,2026-04-14,44490
Opportunity_571,Account_571,Negotiation/Review,2026-07-04,42432
Opportunity_572,Account_572,Closed Won,2026-08-17,77744
Opportunity_573,Account_573,Proposal/Price Quote,2026-05-04,21794
Opportunity_574,Account_574,Proposal/Price Quote,2026-05-27,94438
Opportunity_575,Account_575,Proposal/Price Quote,2026-11-08,44303
Opportunity_576,Account_576,Proposal/Price Quote,2026-06-22,63672
Opportunity_577,Account_577,Negotiation/Review,2026-07-17,35958
Opportunity_578,Account_578,Proposal/Price Quote,2026-01-08,53808
Opportunity_579,Account_579,Closed Won,2026-06-20,26797
Opportunity_580,Account_580,Closed Lost,2026-08-17,50553
Opportunity_581,Account_581,Negotiation/Review,2026-07-29,77363
Opportunity_582,Account_582,Closed Won,2026-11-27,40320
Opportunity_583,Account_583,Proposal/Price Quote,2026-10-26,74095
Opportunity_584,Account_584,Negotiation/Review,2026-11-10,69474
Opportunity_585,Account_585,Qualification,2025-12-16,72947
Opportunity_586,Account_586,Qualification,2026-01-16,76704
Opportunity_587,Account_587,Closed Won,2026-10-17,18870
Opportunity_588,Account_588,Closed Won,2026-01-08,20240
Opportunity_589,Account_589,Proposal/Price Quote,2026-11-25,55139
Opportunity_590,Account_590,Negotiation/Review,2026-05-31,4366
Opportunity_591,Account_591,Negotiation/Review,2026-04-09,44806
Opportunity_592,Account_592,Proposal/Price Quote,2026-07-24,63132
Opportunity_593,Account_593,Proposal/Price Quote,2026-09-24,51786
Opportunity_594,Account_594,Qualification,2026-07-07,43583
Opportunity_595,Account_595,Qualification,2026-07-06,26883
Opportunity_596,Account_596,Negotiation/Review,2025-12-19,28148
Opportunity_597,Account_597,Closed Won,2026-06-15,40415
Opportunity_598,Account_598,Qualification,2026-07-27,43150
Opportunity_599,Account_599,Proposal/Price Quote,2026-03-31,11326
Opportunity_600,Account_600,Qualification,2026-07-08,93925
Opportunity_601,Account_601,Proposal/Price Quote,2025-12-30,48130
Opportunity_602,Account_602,Proposal/Price Quote,2026-08-24,26661
Opportunity_603,Account_603,Proposal/Price Quote,2026-01-20,50718
Opportunity_604,Account_604,Qualification,2026-01-17,50030
Opportunity_605,Account_605,Qualification,2026-10-23,72119
Opportunity_606,Account_606,Qualification,2025-12-18,99563
Opportunity_607,Account_607,Qualification,2026-03-27,85148
Opportunity_608,Account_608,Qualification,2026-09-10,65499
Opportunity_609,Account_609,Negotiation/Review,2026-02-14,55030
Opportunity_610,Account_610,Negotiation/Review,2026-08-09,20332
Opportunity_611,Account_611,Closed Won,2025-12-07,4775
Opportunity_612,Account_612,Negotiation/Review,2026-07-16,21745
Opportunity_613,Account_613,Negotiation/Review,2026-07-13,48644
Opportunity_614,Account_614,Closed Lost,2026-01-30,84623
Opportunity_615,Account_615,Proposal/Price Quote,2026-09-14,61352
Opportunity_616,Account_616,Negotiation/Review,2026-05-20,58452
Opportunity_617,Account_617,Closed Won,2026-01-13,97135
Opportunity_618,Account_618,Qualification,2026-11-13,32486
Opportunity_619,Account_619,Closed Lost,2025-12-11,99661
Opportunity_620,Account_620,Closed Won,2026-06-16,87958
Opportunity_621,Account_621,Proposal/Price Quote,2026-07-23,63081
Opportunity_622,Account_622,Qualification,2026-01-23,63127
Opportunity_623,Account_623,Proposal/Price Quote,2026-08-12,89273
Opportunity_624,Account_624,Negotiation/Review,2026-03-03,45665
Opportunity_625,Account_625,Proposal/Price Quote,2026-08-30,68937
Opportunity_626,Account_626,Closed Won,2026-01-20,2353
Opportunity_627,Account_627,Proposal/Price Quote,2026-07-13,12687
Opportunity_628,Account_628,Proposal/Price Quote,2026-11-21,23644
Opportunity_629,Account_629,Closed Won,2026-08-10,90574
Opportunity_630,Account_630,Qualification,2026-04-22,61573
Opportunity_631,Account_631,Closed Lost,2025-12-14,39420
Opportunity_632,Account_632,Negotiation/Review,2026-03-15,81835
Opportunity_633,Account_633,Qualification,2026-09-11,99012
Opportunity_634,Account_634,Closed Won,2026-04-20,79205
Opportunity_635,Account_635,Negotiation/Review,2026-01-20,18701
Opportunity_636,Account_636,Proposal/Price Quote,2026-07-21,73644
Opportunity_637,Account_637,Closed Lost,2026-10-19,29132
Opportunity_638,Account_638,Qualification,2025-12-14,75863
Opportunity_639,Account_639,Closed Lost,2026-11-18,87701
Opportunity_640,Account_640,Closed Won,2026-07-29,60524
Opportunity_641,Account_641,Closed Won,2026-01-08,32780
Opportunity_642,Account_642,Qualification,2026-10-24,28818
Opportunity_643,Account_643,Closed Lost,2026-10-21,19119
Opportunity_644,Account_644,Qualification,2026-08-17,54376
Opportunity_645,Account_645,Closed Won,2026-11-17,2455
Opportunity_646,Account_646,Closed Won,2026-11-30,22870
Opportunity_647,Account_647,Proposal/Price Quote,2026-06-17,84155
Opportunity_648,Account_648,Qualification,2026-03-29,47485
Opportunity_649,Account_649,Proposal/Price Quote,2025-12-11,35230
Opportunity_650,Account_650,Closed Lost,2026-07-23,27881
Opportunity_651,Account_651,Qualification,2026-11-24,91626
Opportunity_652,Account_652,Closed Lost,2025-12-17,66067
Opportunity_653,Account_653,Qualification,2026-10-13,57323
Opportunity_654,Account_654,Closed Won,2026-04-16,41076
Opportunity_655,Account_655,Closed Won,2026-04-23,71905
Opportunity_656,Account_656,Closed Won,2026-09-17,15538
Opportunity_657,Account_657,Closed Lost,2025-12-24,66243
Opportunity_658,Account_658,Qualification,2026-07-19,82436
Opportunity_659,Account_659,Negotiation/Review,2026-08-20,66523
Opportunity_660,Account_660,Qualification,2026-03-31,63625
Opportunity_661,Account_661,Qualification,2026-05-31,97209
Opportunity_662,Account_662,Negotiation/Review,2026-05-20,14586
Opportunity_663,Account_663,Closed Won,2026-07-29,93678
Opportunity_664,Account_664,Closed Won,2026-02-16,31895
Opportunity_665,Account_665,Closed Lost,2026-05-04,31338
Opportunity_666,Account_666,Proposal/Price Quote,2026-03-30,74054
Opportunity_667,Account_667,Negotiation/Review,2026-04-24,70461
Opportunity_668,Account_668,Negotiation/Review,2026-02-16,1851
Opportunity_669,Account_669,Qualification,2026-08-21,21745
Opportunity_670,Account_670,Qualification,2025-12-18,71431
Opportunity_671,Account_671,Closed Won,2026-04-14,83652
Opportunity_672,Account_672,Closed Won,2026-01-12,21738
Opportunity_673,Account_673,Negotiation/Review,2026-07-18,57148
Opportunity_674,Account_674,Proposal/Price Quote,2026-06-16,46807
Opportunity_675,Account_675,Negotiation/Review,2026-06-08,24571
Opportunity_676,Account_676,Closed Lost,2026-02-16,20124
Opportunity_677,Account_677,Negotiation/Review,2026-02-09,87050
Opportunity_678,Account_678,Qualification,2026-02-25,66078
Opportunity_679,Account_679,Qualification,2026-07-18,78287
Opportunity_680,Account_680,Proposal/Price Quote,2026-02-28,77609
Opportunity_681,Account_681,Closed Lost,2026-10-25,92945
Opportunity_682,Account_682,Qualification,2026-01-18,61647
Opportunity_683,Account_683,Closed Lost,2026-10-23,35709
Opportunity_684,Account_684,Closed Won,2026-09-13,73147
Opportunity_685,Account_685,Closed Won,2026-04-06,85884
Opportunity_686,Account_686,Closed Lost,2026-11-22,82212
Opportunity_687,Account_687,Negotiation/Review,2026-01-13,33653
Opportunity_688,Account_688,Closed Won,2026-07-31,20912
Opportunity_689,Account_689,Closed Lost,2026-06-13,99185
Opportunity_690,Account_690,Negotiation/Review,2026-06-11,14278
Opportunity_691,Account_691,Closed Lost,2026-05-23,84804
Opportunity_692,Account_692,Closed Lost,2026-04-21,80401
Opportunity_693,Account_693,Closed Won,2026-06-14,71358
Opportunity_694,Account_694,Negotiation/Review,2026-10-31,78099
Opportunity_695,Account_695,Proposal/Price Quote,2026-08-16,77888
Opportunity_696,Account_696,Qualification,2026-08-25,97151
Opportunity_697,Account_697,Closed Lost,2026-08-06,17579
Opportunity_698,Account_698,Closed Lost,2025-12-06,86602
Opportunity_699,Account_699,Proposal/Price Quote,2026-11-13,19372
Opportunity_700,Account_700,Negotiation/Review,2026-03-21,46719
Opportunity_701,Account_701,Closed Won,2026-10-23,40620
Opportunity_702,Account_702,Closed Lost,2025-12-29,19060
Opportunity_703,Account_703,Closed Won,2026-04-05,57199
Opportunity_704,Account_704,Closed Lost,2026-03-28,43865
Opportunity_705,Account_705,Qualification,2026-06-17,79345
Opportunity_706,Account_706,Negotiation/Review,2026-08-31,2132
Opportunity_707,Account_707,Closed Lost,2026-03-24,10437
Opportunity_708,Account_708,Qualification,2026-08-07,15193
Opportunity_709,Account_709,Closed Lost,2026-05-27,25931
Opportunity_710,Account_710,Closed Lost,2025-12-31,27552
Opportunity_711,Account_711,Proposal/Price Quote,2025-12-24,91096
Opportunity_712,Account_712,Proposal/Price Quote,2026-07-18,48177
Opportunity_713,Account_713,Closed Lost,2026-10-06,89641
Opportunity_714,Account_714,Qualification,2026-09-30,32094
Opportunity_715,Account_715,Proposal/Price Quote,2026-06-16,45853
Opportunity_716,Account_716,Proposal/Price Quote,2026-10-01,75055
Opportunity_717,Account_717,Proposal/Price Quote,2026-03-31,14205
Opportunity_718,Account_718,Negotiation/Review,2026-07-19,22497
Opportunity_719,Account_719,Closed Won,2026-09-04,34224
Opportunity_720,Account_720,Closed Lost,2026-01-07,17016
Opportunity_721,Account_721,Negotiation/Review,2026-08-12,29923
Opportunity_722,Account_722,Closed Lost,2026-01-16,53510
Opportunity_723,Account_723,Qualification,2026-11-23,90801
Opportunity_724,Account_724,Negotiation/Review,2026-10-28,56298
Opportunity_725,Account_725,Closed Lost,2026-03-15,80897
Opportunity_726,Account_726,Proposal/Price Quote,2026-04-25,67681
Opportunity_727,Account_727,Closed Lost,2026-07-15,96893
Opportunity_728,Account_728,Qualification,2026-07-30,50936
Opportunity_729,Account_729,Negotiation/Review,2026-02-17,19348
Opportunity_730,Account_730,Qualification,2026-01-23,41719
Opportunity_731,Account_731,Negotiation/Review,2026-11-16,44823
Opportunity_732,Account_732,Closed Lost,2026-06-28,81904
Opportunity_733,Account_733,Closed Won,2025-12-16,68348
Opportunity_734,Account_734,Closed Lost,2026-01-19,65447
Opportunity_735,Account_735,Negotiation/Review,2026-05-27,5613
Opportunity_736,Account_736,Negotiation/Review,2026-04-10,72500
Opportunity_737,Account_737,Proposal/Price Quote,2025-12-14,13362
Opportunity_738,Account_738,Qualification,2025-12-31,56191
Opportunity_739,Account_739,Qualification,2026-09-17,96617
Opportunity_740,Account_740,Qualification,2025-12-17,57006
Opportunity_741,Account_741,Proposal/Price Quote,2025-12-06,72165
Opportunity_742,Account_742,Qualification,2026-05-19,79337
Opportunity_743,Account_743,Negotiation/Review,2026-01-22,19347
Opportunity_744,Account_744,Qualification,2026-09-19,31437
Opportunity_745,Account_745,Qualification,2026-01-07,48632
Opportunity_746,Account_746,Closed Won,2026-04-22,82540
Opportunity_747,Account_747,Proposal/Price Quote,2026-10-09,54902
Opportunity_748,Account_748,Negotiation/Review,2026-06-15,80600
Opportunity_749,Account_749,Closed Won,2026-08-28,3856
Opportunity_750,Account_750,Proposal/Price Quote,2026-10-13,52991
